########
resolution=0.2
radius=1.1
KNN=6
angle1=70.0
angle2=70.0
angle3=30.0
angle4=120.0
branchThick=0.04
leafSize=0.13
refineTrunk=0
345914.093000	7298372.535000	293.592000	28	284.927000
345912.050000	7298371.448000	294.993000	28	284.960000
345911.199000	7298370.653000	294.604000	28	284.957000
345910.993000	7298371.967000	294.899000	28	284.953000
345911.618000	7298376.577000	296.575000	28	284.944000
345910.535000	7298374.331000	295.395000	28	284.937000
345913.124000	7298376.098000	295.720000	28	284.956000
345912.204000	7298377.787000	296.229000	28	284.951000
345911.435000	7298375.805000	295.900000	28	284.939000
345914.054000	7298374.449000	294.411000	28	284.931000
345912.199000	7298370.937000	292.323000	28	284.966000
345914.290000	7298373.961000	293.887000	28	284.926000
345910.147000	7298375.803000	295.608000	28	284.940000
345913.666000	7298374.286000	294.686000	28	284.940000
345912.991000	7298375.480000	295.053000	28	284.962000
345911.066000	7298373.461000	295.385000	28	284.940000
345914.472000	7298375.080000	293.589000	28	284.919000
345912.129000	7298373.842000	294.052000	28	284.944000
345912.051000	7298372.591000	294.914000	28	284.946000
345913.118000	7298371.683000	293.518000	28	284.955000
345913.194000	7298375.998000	295.656000	28	284.954000
345910.865000	7298373.027000	295.485000	28	284.944000
345914.059000	7298371.423000	292.102000	28	284.926000
345911.056000	7298372.969000	295.347000	28	284.944000
345912.984000	7298374.281000	293.973000	28	284.954000
345911.541000	7298374.453000	293.981000	28	284.939000
345911.644000	7298377.369000	296.446000	28	284.948000
345913.447000	7298372.629000	293.920000	28	284.937000
345909.430000	7298374.445000	295.583000	28	284.947000
345910.698000	7298372.324000	295.483000	28	284.945000
345915.060000	7298374.152000	293.028000	28	284.910000
345915.210000	7298375.637000	291.781000	28	284.900000
345912.034000	7298376.950000	296.179000	28	284.949000
345910.871000	7298376.927000	295.932000	28	284.940000
345911.355000	7298371.818000	295.230000	28	284.955000
345909.661000	7298375.694000	295.837000	28	284.945000
345909.794000	7298372.019000	292.629000	28	284.927000
345913.503000	7298373.927000	294.416000	28	284.941000
345914.242000	7298372.670000	293.395000	28	284.926000
345912.055000	7298371.798000	294.944000	28	284.956000
345911.630000	7298370.978000	294.534000	28	284.964000
345910.709000	7298371.989000	294.566000	28	284.947000
345911.708000	7298376.850000	296.560000	28	284.946000
345910.500000	7298374.510000	295.284000	28	284.936000
345913.286000	7298376.175000	295.628000	28	284.951000
345911.432000	7298375.613000	295.799000	28	284.938000
345914.142000	7298374.158000	294.242000	28	284.929000
345912.002000	7298370.992000	292.225000	28	284.965000
345914.064000	7298373.710000	293.828000	28	284.930000
345910.154000	7298375.677000	295.427000	28	284.940000
345913.962000	7298374.362000	294.628000	28	284.933000
345912.964000	7298375.630000	295.014000	28	284.961000
345911.166000	7298373.114000	295.259000	28	284.943000
345914.161000	7298375.004000	293.583000	28	284.929000
345912.729000	7298373.113000	294.035000	28	284.940000
345912.380000	7298372.161000	294.895000	28	284.951000
345913.275000	7298371.936000	293.492000	28	284.947000
345913.336000	7298375.900000	295.653000	28	284.950000
345910.426000	7298373.115000	295.400000	28	284.943000
345911.024000	7298372.947000	295.338000	28	284.945000
345912.134000	7298374.082000	293.796000	28	284.945000
345913.125000	7298377.929000	294.702000	28	284.949000
345911.949000	7298374.210000	293.981000	28	284.943000
345911.901000	7298377.944000	296.404000	28	284.951000
345913.340000	7298372.463000	293.917000	28	284.940000
345909.396000	7298374.474000	295.531000	28	284.948000
345915.011000	7298373.329000	293.195000	28	284.918000
345910.249000	7298372.905000	295.472000	28	284.942000
345915.133000	7298374.099000	292.882000	28	284.910000
345915.068000	7298375.681000	291.644000	28	284.899000
345912.305000	7298376.397000	296.087000	28	284.951000
345910.833000	7298376.050000	295.860000	28	284.935000
345911.716000	7298371.697000	295.227000	28	284.956000
345909.851000	7298375.924000	295.680000	28	284.943000
345909.722000	7298372.157000	292.626000	28	284.927000
345913.789000	7298373.998000	294.411000	28	284.936000
345914.228000	7298372.680000	293.388000	28	284.926000
345912.089000	7298371.347000	294.920000	28	284.961000
345911.095000	7298370.982000	294.457000	28	284.962000
345910.938000	7298371.093000	294.515000	28	284.958000
345911.155000	7298376.448000	296.539000	28	284.939000
345910.485000	7298374.651000	295.079000	28	284.936000
345913.290000	7298376.290000	295.314000	28	284.950000
345911.294000	7298375.938000	295.749000	28	284.937000
345914.003000	7298374.395000	294.218000	28	284.932000
345912.603000	7298370.915000	292.081000	28	284.967000
345914.463000	7298373.880000	293.821000	28	284.923000
345910.238000	7298375.513000	295.410000	28	284.939000
345913.687000	7298374.605000	294.565000	28	284.941000
345912.850000	7298375.463000	294.911000	28	284.960000
345911.045000	7298373.282000	295.140000	28	284.942000
345914.272000	7298375.148000	293.547000	28	284.925000
345912.963000	7298373.930000	294.027000	28	284.950000
345912.132000	7298372.284000	294.873000	28	284.950000
345913.087000	7298371.838000	293.477000	28	284.953000
345913.065000	7298375.903000	295.647000	28	284.959000
345910.717000	7298373.187000	295.387000	28	284.943000
345911.280000	7298372.105000	295.269000	28	284.952000
345912.974000	7298374.705000	293.701000	28	284.960000
345911.995000	7298374.036000	293.971000	28	284.943000
345913.406000	7298372.850000	293.875000	28	284.936000
345909.653000	7298374.585000	295.516000	28	284.945000
345910.434000	7298372.795000	295.460000	28	284.943000
345915.290000	7298374.360000	292.855000	28	284.908000
345915.218000	7298375.817000	291.629000	28	284.899000
345912.091000	7298376.628000	296.072000	28	284.949000
345910.719000	7298376.879000	295.854000	28	284.941000
345911.439000	7298371.881000	295.073000	28	284.954000
345909.934000	7298375.616000	295.616000	28	284.942000
345909.915000	7298372.156000	292.544000	28	284.931000
345913.666000	7298373.954000	294.390000	28	284.938000
345914.390000	7298372.565000	293.380000	28	284.923000
345912.186000	7298371.558000	294.835000	28	284.959000
345911.867000	7298370.884000	292.252000	28	284.964000
345910.975000	7298371.899000	294.446000	28	284.953000
345911.284000	7298376.897000	296.498000	28	284.942000
345910.012000	7298374.912000	294.919000	28	284.941000
345913.003000	7298376.221000	295.308000	28	284.959000
345912.158000	7298377.546000	296.174000	28	284.951000
345911.365000	7298375.940000	295.639000	28	284.938000
345914.110000	7298374.093000	294.128000	28	284.929000
345912.618000	7298370.880000	291.507000	28	284.967000
345914.007000	7298373.895000	293.815000	28	284.931000
345910.308000	7298375.935000	295.409000	28	284.939000
345913.784000	7298374.038000	294.548000	28	284.936000
345912.760000	7298375.605000	294.893000	28	284.958000
345911.166000	7298373.177000	295.076000	28	284.943000
345914.244000	7298375.026000	293.504000	28	284.926000
345912.529000	7298373.292000	293.998000	28	284.942000
345912.100000	7298372.562000	294.852000	28	284.946000
345913.015000	7298371.706000	293.373000	28	284.957000
345913.052000	7298375.832000	295.626000	28	284.959000
345910.833000	7298373.144000	295.383000	28	284.943000
345911.209000	7298372.387000	295.265000	28	284.949000
345912.879000	7298374.149000	293.687000	28	284.952000
345911.409000	7298374.583000	293.965000	28	284.936000
345911.545000	7298377.051000	296.390000	28	284.945000
345913.274000	7298372.765000	293.815000	28	284.938000
345909.644000	7298374.790000	295.485000	28	284.946000
345915.143000	7298373.859000	292.917000	28	284.912000
345910.900000	7298372.852000	295.452000	28	284.945000
345915.020000	7298374.230000	292.311000	28	284.910000
345915.045000	7298375.827000	291.602000	28	284.898000
345912.369000	7298376.209000	296.035000	28	284.952000
345910.813000	7298376.065000	295.854000	28	284.936000
345909.555000	7298371.698000	292.773000	28	284.915000
345911.779000	7298371.595000	295.058000	28	284.958000
345909.998000	7298375.864000	295.519000	28	284.942000
345913.310000	7298373.594000	294.371000	28	284.941000
345914.079000	7298372.822000	293.274000	28	284.928000
345912.117000	7298371.836000	294.831000	28	284.955000
345910.963000	7298371.098000	294.422000	28	284.959000
345911.271000	7298376.567000	296.493000	28	284.940000
345910.352000	7298374.209000	294.918000	28	284.939000
345913.157000	7298376.336000	295.129000	28	284.954000
345912.203000	7298377.228000	296.092000	28	284.951000
345911.673000	7298375.762000	295.375000	28	284.942000
345914.190000	7298374.572000	294.077000	28	284.928000
345912.533000	7298370.861000	291.380000	28	284.967000
345914.058000	7298373.694000	293.553000	28	284.930000
345910.290000	7298375.552000	295.401000	28	284.939000
345913.835000	7298374.459000	294.538000	28	284.937000
345912.672000	7298375.421000	294.871000	28	284.957000
345911.105000	7298373.031000	294.657000	28	284.944000
345914.193000	7298375.029000	293.274000	28	284.928000
345912.417000	7298373.295000	293.983000	28	284.942000
345912.322000	7298372.114000	294.809000	28	284.952000
345913.174000	7298371.580000	293.229000	28	284.954000
345913.270000	7298375.722000	295.587000	28	284.953000
345910.358000	7298373.083000	295.381000	28	284.943000
345911.652000	7298372.326000	295.246000	28	284.950000
345912.911000	7298374.265000	293.677000	28	284.954000
345911.679000	7298374.443000	293.921000	28	284.940000
345913.379000	7298372.941000	293.743000	28	284.935000
345909.694000	7298374.551000	295.460000	28	284.945000
345915.030000	7298373.971000	292.895000	28	284.912000
345910.576000	7298372.203000	295.412000	28	284.944000
345915.089000	7298374.020000	292.297000	28	284.911000
345915.360000	7298375.906000	291.585000	28	284.899000
345912.165000	7298376.386000	296.032000	28	284.950000
345910.918000	7298376.354000	295.843000	28	284.937000
345909.675000	7298371.768000	292.714000	28	284.920000
345911.852000	7298371.308000	295.048000	28	284.961000
345909.883000	7298375.321000	295.431000	28	284.943000
345913.233000	7298373.907000	294.364000	28	284.945000
345914.040000	7298372.880000	293.225000	28	284.929000
345912.253000	7298371.608000	294.782000	28	284.958000
345910.776000	7298371.241000	294.302000	28	284.951000
345911.795000	7298376.765000	296.446000	28	284.946000
345910.461000	7298374.879000	294.883000	28	284.935000
345913.152000	7298376.426000	295.121000	28	284.954000
345911.734000	7298375.517000	295.362000	28	284.942000
345914.003000	7298374.772000	294.072000	28	284.933000
345912.653000	7298370.977000	291.368000	28	284.968000
345914.259000	7298373.954000	293.502000	28	284.926000
345910.302000	7298375.946000	295.396000	28	284.939000
345913.799000	7298374.515000	294.536000	28	284.938000
345912.837000	7298375.305000	294.870000	28	284.960000
345911.058000	7298373.820000	294.501000	28	284.938000
345914.277000	7298375.078000	292.990000	28	284.925000
345912.608000	7298373.122000	293.950000	28	284.940000
345912.182000	7298372.272000	294.697000	28	284.950000
345913.032000	7298371.728000	293.133000	28	284.957000
345913.122000	7298375.520000	295.078000	28	284.958000
345910.835000	7298373.454000	295.287000	28	284.941000
345911.623000	7298372.156000	295.229000	28	284.951000
345912.017000	7298374.065000	293.664000	28	284.944000
345911.586000	7298374.297000	293.910000	28	284.939000
345913.742000	7298372.949000	293.741000	28	284.932000
345909.586000	7298374.875000	295.456000	28	284.947000
345915.107000	7298373.078000	292.826000	28	284.918000
345910.728000	7298372.871000	295.397000	28	284.944000
345915.248000	7298374.935000	292.224000	28	284.905000
345915.146000	7298375.397000	291.569000	28	284.901000
345912.029000	7298376.333000	296.032000	28	284.948000
345910.788000	7298376.767000	295.831000	28	284.940000
345909.953000	7298371.977000	292.582000	28	284.930000
345911.131000	7298371.808000	295.023000	28	284.955000
345909.707000	7298375.800000	295.392000	28	284.945000
345913.476000	7298373.802000	294.328000	28	284.940000
345914.721000	7298372.684000	292.970000	28	284.919000
345912.291000	7298371.710000	294.708000	28	284.957000
345910.728000	7298371.625000	294.228000	28	284.948000
345911.861000	7298376.716000	296.397000	28	284.947000
345910.432000	7298374.294000	294.865000	28	284.938000
345913.247000	7298376.525000	295.093000	28	284.950000
345912.234000	7298377.808000	295.964000	28	284.952000
345911.850000	7298375.653000	295.305000	28	284.944000
345914.030000	7298374.718000	294.057000	28	284.932000
345912.504000	7298370.981000	291.366000	28	284.967000
345914.354000	7298373.770000	293.497000	28	284.925000
345910.002000	7298375.482000	295.390000	28	284.942000
345913.561000	7298374.168000	294.514000	28	284.941000
345912.566000	7298375.772000	294.543000	28	284.955000
345911.111000	7298373.338000	294.433000	28	284.941000
345914.345000	7298375.205000	292.843000	28	284.922000
345912.044000	7298373.596000	293.936000	28	284.943000
345912.482000	7298372.034000	294.648000	28	284.953000
345913.112000	7298371.870000	293.124000	28	284.952000
345913.114000	7298375.879000	295.038000	28	284.957000
345910.490000	7298373.595000	295.274000	28	284.941000
345911.537000	7298372.084000	295.199000	28	284.952000
345912.900000	7298374.952000	293.651000	28	284.962000
345911.864000	7298374.538000	293.876000	28	284.943000
345913.867000	7298372.960000	293.737000	28	284.930000
345909.502000	7298374.613000	295.446000	28	284.947000
345915.043000	7298373.088000	292.788000	28	284.919000
345910.566000	7298372.960000	295.378000	28	284.943000
345915.122000	7298374.785000	292.167000	28	284.905000
345915.099000	7298375.462000	291.541000	28	284.901000
345915.188000	7298372.765000	292.791000	28	284.914000
345912.174000	7298376.140000	295.989000	28	284.949000
345910.936000	7298376.186000	295.814000	28	284.936000
345911.566000	7298371.786000	295.013000	28	284.955000
345909.775000	7298375.440000	295.305000	28	284.944000
345913.647000	7298373.778000	294.317000	28	284.937000
345914.599000	7298372.816000	292.887000	28	284.922000
345912.077000	7298371.817000	294.699000	28	284.955000
345910.742000	7298371.944000	294.225000	28	284.948000
345911.872000	7298376.494000	296.346000	28	284.946000
345910.776000	7298374.958000	294.844000	28	284.931000
345913.084000	7298376.648000	295.082000	28	284.955000
345912.290000	7298377.520000	295.960000	28	284.951000
345911.008000	7298375.351000	295.270000	28	284.930000
345914.287000	7298374.664000	294.029000	28	284.925000
345914.335000	7298373.661000	293.476000	28	284.925000
345910.795000	7298375.417000	295.343000	28	284.932000
345913.529000	7298374.386000	294.497000	28	284.944000
345912.631000	7298375.788000	294.312000	28	284.956000
345911.206000	7298373.597000	294.371000	28	284.940000
345914.058000	7298375.136000	292.810000	28	284.931000
345912.937000	7298373.819000	293.865000	28	284.948000
345912.222000	7298372.023000	294.609000	28	284.953000
345913.315000	7298371.972000	293.044000	28	284.946000
345913.307000	7298375.781000	295.006000	28	284.952000
345910.526000	7298373.379000	295.265000	28	284.941000
345911.827000	7298372.155000	295.198000	28	284.951000
345912.768000	7298374.848000	293.644000	28	284.958000
345911.819000	7298374.002000	293.843000	28	284.942000
345913.758000	7298372.402000	293.736000	28	284.933000
345909.810000	7298374.681000	295.409000	28	284.944000
345915.666000	7298373.972000	291.664000	28	284.907000
345910.616000	7298372.985000	295.369000	28	284.944000
345915.256000	7298374.750000	292.137000	28	284.906000
345915.402000	7298375.740000	291.514000	28	284.900000
345915.333000	7298372.847000	292.773000	28	284.912000
345912.304000	7298376.495000	295.960000	28	284.951000
345910.309000	7298376.551000	295.775000	28	284.941000
345911.946000	7298371.519000	295.010000	28	284.959000
345909.877000	7298375.960000	295.305000	28	284.943000
345913.556000	7298373.487000	294.314000	28	284.936000
345914.880000	7298372.705000	292.874000	28	284.917000
345912.198000	7298371.965000	294.630000	28	284.954000
345910.923000	7298371.561000	294.213000	28	284.954000
345911.094000	7298376.766000	296.338000	28	284.940000
345910.742000	7298374.955000	294.843000	28	284.931000
345913.033000	7298376.245000	295.058000	28	284.958000
345912.251000	7298377.268000	295.917000	28	284.951000
345911.664000	7298375.834000	295.263000	28	284.942000
345914.319000	7298374.791000	294.011000	28	284.924000
345914.332000	7298373.995000	293.457000	28	284.925000
345910.921000	7298375.828000	295.330000	28	284.933000
345913.517000	7298374.514000	294.484000	28	284.945000
345912.432000	7298375.986000	294.211000	28	284.953000
345911.138000	7298373.556000	294.353000	28	284.940000
345914.221000	7298375.343000	292.704000	28	284.925000
345912.229000	7298373.226000	293.852000	28	284.941000
345912.052000	7298372.061000	294.578000	28	284.952000
345913.128000	7298371.223000	293.039000	28	284.961000
345913.183000	7298375.677000	294.971000	28	284.956000
345910.554000	7298373.280000	295.244000	28	284.942000
345911.817000	7298372.307000	295.189000	28	284.950000
345912.924000	7298374.973000	293.640000	28	284.963000
345913.050000	7298377.785000	294.488000	28	284.952000
345911.393000	7298374.508000	293.808000	28	284.936000
345913.264000	7298372.813000	293.711000	28	284.938000
345909.263000	7298374.262000	295.401000	28	284.948000
345915.161000	7298373.918000	290.425000	28	284.911000
345910.923000	7298372.821000	295.312000	28	284.945000
345915.045000	7298374.538000	292.121000	28	284.907000
345915.399000	7298375.539000	291.482000	28	284.902000
345915.191000	7298372.941000	292.770000	28	284.916000
345912.103000	7298376.684000	295.896000	28	284.949000
345910.312000	7298376.338000	295.739000	28	284.940000
345911.541000	7298371.708000	294.988000	28	284.956000
345909.845000	7298375.161000	295.301000	28	284.944000
345913.743000	7298373.685000	294.285000	28	284.935000
345914.433000	7298372.935000	292.826000	28	284.925000
345912.121000	7298371.377000	294.547000	28	284.961000
345910.888000	7298371.413000	294.201000	28	284.954000
345911.576000	7298376.650000	296.334000	28	284.944000
345910.042000	7298374.673000	294.800000	28	284.941000
345913.323000	7298376.316000	295.002000	28	284.949000
345912.161000	7298377.107000	295.849000	28	284.950000
345911.099000	7298375.629000	295.243000	28	284.933000
345914.363000	7298374.391000	293.947000	28	284.924000
345914.274000	7298373.530000	293.403000	28	284.927000
345910.183000	7298375.400000	295.318000	28	284.939000
345913.850000	7298374.241000	294.483000	28	284.935000
345912.727000	7298375.992000	294.184000	28	284.957000
345911.217000	7298373.243000	294.352000	28	284.942000
345914.017000	7298375.228000	292.648000	28	284.932000
345912.498000	7298373.027000	293.838000	28	284.940000
345912.005000	7298372.460000	294.442000	28	284.948000
345913.189000	7298371.133000	293.036000	28	284.959000
345913.260000	7298375.705000	294.961000	28	284.953000
345910.990000	7298373.294000	295.179000	28	284.942000
345911.319000	7298372.496000	295.153000	28	284.948000
345912.797000	7298374.781000	293.621000	28	284.958000
345911.473000	7298374.331000	293.806000	28	284.938000
345913.176000	7298372.575000	293.698000	28	284.942000
345909.081000	7298374.396000	295.392000	28	284.950000
345915.122000	7298373.886000	290.393000	28	284.912000
345910.766000	7298372.406000	295.311000	28	284.946000
345915.659000	7298374.504000	292.089000	28	284.907000
345915.476000	7298375.459000	291.462000	28	284.902000
345915.339000	7298372.177000	292.743000	28	284.902000
345912.231000	7298376.837000	295.823000	28	284.950000
345910.598000	7298376.980000	295.696000	28	284.941000
345911.373000	7298371.840000	294.980000	28	284.955000
345909.524000	7298375.184000	295.293000	28	284.948000
345913.799000	7298373.692000	294.268000	28	284.934000
345914.918000	7298372.883000	292.604000	28	284.920000
345912.005000	7298371.205000	294.488000	28	284.963000
345910.962000	7298371.120000	294.188000	28	284.959000
345911.775000	7298376.537000	296.333000	28	284.946000
345910.333000	7298374.998000	294.787000	28	284.937000
345913.008000	7298376.630000	294.973000	28	284.958000
345912.240000	7298377.256000	295.750000	28	284.951000
345911.073000	7298375.276000	295.185000	28	284.930000
345914.162000	7298374.188000	293.935000	28	284.928000
345914.011000	7298373.597000	293.250000	28	284.930000
345910.323000	7298375.218000	295.283000	28	284.937000
345913.718000	7298374.332000	294.466000	28	284.939000
345912.807000	7298375.678000	294.167000	28	284.959000
345911.310000	7298373.727000	294.321000	28	284.940000
345914.085000	7298375.158000	292.540000	28	284.930000
345912.068000	7298373.290000	293.835000	28	284.942000
345912.162000	7298372.323000	294.442000	28	284.949000
345913.024000	7298371.902000	293.018000	28	284.954000
345913.015000	7298375.393000	294.953000	28	284.962000
345910.370000	7298373.448000	295.164000	28	284.941000
345911.387000	7298372.273000	295.133000	28	284.950000
345912.283000	7298374.005000	293.621000	28	284.945000
345911.765000	7298374.403000	293.794000	28	284.941000
345913.893000	7298372.363000	293.696000	28	284.931000
345909.203000	7298374.902000	295.386000	28	284.952000
345915.038000	7298373.707000	290.209000	28	284.914000
345910.509000	7298372.506000	295.311000	28	284.943000
345915.004000	7298374.661000	292.073000	28	284.906000
345915.536000	7298375.735000	291.451000	28	284.901000
345912.123000	7298376.652000	295.775000	28	284.949000
345910.237000	7298376.660000	295.678000	28	284.941000
345911.879000	7298371.866000	294.975000	28	284.955000
345909.859000	7298375.613000	295.285000	28	284.943000
345913.678000	7298373.560000	294.259000	28	284.935000
345912.162000	7298371.206000	294.436000	28	284.963000
345910.903000	7298371.806000	294.085000	28	284.952000
345911.563000	7298376.886000	296.331000	28	284.945000
345910.033000	7298374.613000	294.757000	28	284.941000
345913.578000	7298376.168000	294.929000	28	284.941000
345912.333000	7298377.004000	295.745000	28	284.951000
345911.001000	7298375.570000	295.171000	28	284.931000
345914.512000	7298374.435000	293.932000	28	284.920000
345914.177000	7298373.474000	293.218000	28	284.928000
345910.924000	7298375.714000	295.277000	28	284.933000
345913.882000	7298374.218000	294.440000	28	284.935000
345912.606000	7298375.803000	294.163000	28	284.956000
345911.253000	7298373.188000	294.321000	28	284.942000
345914.013000	7298375.045000	292.194000	28	284.933000
345912.226000	7298373.167000	293.828000	28	284.941000
345912.072000	7298372.181000	294.382000	28	284.951000
345913.759000	7298371.871000	293.015000	28	284.935000
345913.405000	7298375.960000	294.899000	28	284.948000
345910.774000	7298373.475000	295.134000	28	284.941000
345911.070000	7298372.295000	295.127000	28	284.950000
345912.409000	7298374.041000	293.614000	28	284.947000
345911.472000	7298374.206000	293.783000	28	284.939000
345913.491000	7298372.593000	293.646000	28	284.937000
345909.815000	7298374.693000	295.384000	28	284.944000
345910.533000	7298372.499000	295.291000	28	284.943000
345915.203000	7298374.479000	292.063000	28	284.907000
345915.009000	7298375.994000	291.435000	28	284.897000
345912.082000	7298376.986000	295.737000	28	284.949000
345910.161000	7298376.753000	295.668000	28	284.942000
345911.801000	7298371.272000	294.972000	28	284.961000
345909.600000	7298375.572000	295.267000	28	284.946000
345913.349000	7298373.709000	294.247000	28	284.941000
345912.104000	7298371.515000	294.230000	28	284.959000
345910.819000	7298371.736000	294.063000	28	284.950000
345911.135000	7298376.723000	296.327000	28	284.940000
345910.956000	7298374.900000	294.746000	28	284.928000
345913.213000	7298376.166000	294.885000	28	284.953000
345911.307000	7298375.430000	295.164000	28	284.935000
345914.418000	7298374.180000	293.923000	28	284.923000
345914.003000	7298373.473000	293.217000	28	284.930000
345910.780000	7298375.549000	295.277000	28	284.933000
345913.691000	7298374.306000	294.431000	28	284.939000
345912.516000	7298375.676000	294.137000	28	284.954000
345911.774000	7298373.964000	294.314000	28	284.942000
345914.573000	7298375.535000	291.944000	28	284.913000
345912.050000	7298373.005000	293.806000	28	284.941000
345912.093000	7298372.646000	294.311000	28	284.945000
345913.419000	7298371.297000	293.007000	28	284.949000
345913.422000	7298375.965000	294.846000	28	284.947000
345910.659000	7298373.524000	295.079000	28	284.941000
345911.351000	7298372.259000	295.124000	28	284.951000
345912.278000	7298374.314000	293.568000	28	284.947000
345911.764000	7298374.178000	293.718000	28	284.941000
345913.657000	7298372.478000	293.625000	28	284.935000
345909.223000	7298374.550000	295.341000	28	284.950000
345910.990000	7298372.562000	295.273000	28	284.948000
345915.407000	7298374.908000	292.062000	28	284.905000
345915.247000	7298375.665000	291.428000	28	284.900000
345915.032000	7298372.889000	292.562000	28	284.918000
345912.999000	7298376.190000	295.594000	28	284.960000
345910.169000	7298376.946000	295.646000	28	284.942000
345911.640000	7298371.447000	294.956000	28	284.959000
345909.574000	7298375.544000	295.259000	28	284.946000
345913.875000	7298373.785000	294.240000	28	284.933000
345912.178000	7298371.913000	293.965000	28	284.954000
345910.866000	7298371.313000	293.976000	28	284.954000
345911.485000	7298376.739000	296.319000	28	284.943000
345910.994000	7298374.857000	294.715000	28	284.928000
345913.248000	7298376.083000	294.821000	28	284.952000
345912.408000	7298377.072000	295.611000	28	284.952000
345911.205000	7298375.374000	295.106000	28	284.933000
345914.129000	7298374.978000	293.902000	28	284.930000
345914.923000	7298373.356000	293.147000	28	284.919000
345910.035000	7298375.345000	295.266000	28	284.941000
345913.593000	7298374.235000	294.420000	28	284.941000
345912.783000	7298375.640000	294.024000	28	284.958000
345911.054000	7298373.376000	294.277000	28	284.941000
345914.149000	7298375.207000	291.928000	28	284.928000
345912.458000	7298373.059000	293.805000	28	284.940000
345912.750000	7298372.976000	294.052000	28	284.939000
345913.305000	7298371.614000	293.002000	28	284.950000
345913.029000	7298375.206000	293.897000	28	284.963000
345910.923000	7298373.077000	294.856000	28	284.944000
345911.175000	7298372.319000	295.112000	28	284.950000
345912.447000	7298374.172000	293.558000	28	284.948000
345911.691000	7298374.162000	293.709000	28	284.941000
345913.335000	7298372.434000	293.615000	28	284.940000
345909.190000	7298374.580000	295.335000	28	284.950000
