########
resolution=0.16
radius=1.3
KNN=14
angle1=80.0
angle2=80.0
angle3=30.0
angle4=110.0
branchThick=0.04
leafSize=0.13
refineTrunk=0
323073.310000	8163428.958000	426.277000
5.000000	414.253000	323073.467000
8163428.898000	426.308000	5.000000
414.252000	323073.566000	8163429.048000
426.402000	5.000000	414.258000
323073.596000	8163429.051000	426.491000
5.000000	414.259000	323073.719000
8163428.986000	426.493000	5.000000
414.257000	323074.899000	8163428.716000
427.120000	5.000000	414.246000
323074.787000	8163428.544000	427.142000
5.000000	414.235000	323074.655000
8163428.633000	427.236000	5.000000
414.241000	323074.300000	8163428.955000
427.267000	5.000000	414.259000
323074.727000	8163428.786000	427.299000
5.000000	414.250000	323074.704000
8163428.767000	427.310000	5.000000
414.249000	323074.378000	8163428.690000
427.314000	5.000000	414.244000
323074.489000	8163428.704000	427.350000
5.000000	414.245000	323074.637000
8163428.894000	427.358000	5.000000
414.257000	323074.376000	8163428.804000
427.375000	5.000000	414.251000
323074.463000	8163429.053000	427.402000
5.000000	414.264000	323074.618000
8163428.989000	427.517000	5.000000
414.262000	323074.995000	8163428.880000
427.692000	5.000000	414.257000
323074.892000	8163428.984000	427.760000
5.000000	414.264000	323075.346000
8163428.863000	425.554000	5.000000
414.265000	323075.600000	8163428.951000
425.606000	5.000000	414.277000
323075.428000	8163429.019000	425.834000
5.000000	414.277000	323075.645000
8163428.985000	426.052000	5.000000
414.280000	323075.838000	8163428.821000
426.064000	5.000000	414.276000
323075.619000	8163428.960000	426.119000
5.000000	414.278000	323075.878000
8163429.049000	426.136000	5.000000
414.289000	323075.005000	8163429.056000
427.769000	5.000000	414.267000
323076.105000	8163428.912000	426.042000
5.000000	414.288000	323076.011000
8163428.879000	426.092000	5.000000
414.284000	323072.527000	8163430.015000
426.474000	5.000000	414.293000
323072.531000	8163429.911000	426.478000
5.000000	414.289000	323072.591000
8163429.834000	426.484000	5.000000
414.286000	323072.921000	8163429.956000
426.486000	5.000000	414.295000
323072.781000	8163429.998000	426.504000
5.000000	414.296000	323072.852000
8163429.927000	426.517000	5.000000
414.293000	323072.747000	8163429.305000
426.588000	5.000000	414.264000
323072.977000	8163429.778000	426.615000
5.000000	414.288000	323072.719000
8163429.292000	426.660000	5.000000
414.263000	323072.571000	8163429.429000
426.660000	5.000000	414.267000
323072.995000	8163429.668000	426.679000
5.000000	414.283000	323072.969000
8163429.379000	426.703000	5.000000
414.270000	323072.662000	8163429.524000
426.804000	5.000000	414.273000
323072.869000	8163429.424000	426.815000
5.000000	414.271000	323072.736000
8163429.697000	426.854000	5.000000
414.281000	323072.836000	8163429.523000
426.938000	5.000000	414.275000
323073.458000	8163429.940000	426.136000
5.000000	414.296000	323073.369000
8163429.862000	426.175000	5.000000
414.292000	323073.605000	8163429.099000
426.193000	5.000000	414.261000
323073.498000	8163429.159000	426.235000
5.000000	414.263000	323073.446000
8163429.588000	426.274000	5.000000
414.281000	323073.612000	8163429.417000
426.287000	5.000000	414.274000
323073.253000	8163429.075000	426.291000
5.000000	414.258000	323073.580000
8163429.774000	426.293000	5.000000
414.289000	323073.165000	8163429.214000
426.317000	5.000000	414.264000
323073.479000	8163429.552000	426.346000
5.000000	414.279000	323073.744000
8163429.245000	426.377000	5.000000
414.268000	323073.812000	8163429.132000
426.387000	5.000000	414.263000
323073.366000	8163429.333000	426.400000
5.000000	414.270000	323073.227000
8163429.863000	426.429000	5.000000
414.292000	323073.519000	8163429.311000
426.437000	5.000000	414.269000
323073.629000	8163429.684000	426.462000
5.000000	414.285000	323073.732000
8163429.978000	426.519000	5.000000
414.298000	323073.859000	8163429.873000
426.532000	5.000000	414.294000
323073.375000	8163429.597000	426.541000
5.000000	414.281000	323073.322000
8163429.687000	426.548000	5.000000
414.285000	323073.437000	8163429.539000
426.575000	5.000000	414.279000
323073.741000	8163429.644000	426.582000
5.000000	414.284000	323073.750000
8163430.045000	426.588000	5.000000
414.300000	323073.985000	8163429.079000
426.597000	5.000000	414.262000
323073.492000	8163429.559000	426.632000
5.000000	414.280000	323073.888000
8163429.775000	426.644000	5.000000
414.290000	323073.969000	8163429.175000
426.665000	5.000000	414.266000
323073.983000	8163429.729000	426.683000
5.000000	414.288000	323073.887000
8163429.425000	426.720000	5.000000
414.276000	323073.808000	8163429.669000
426.761000	5.000000	414.285000
323073.761000	8163429.254000	426.775000
5.000000	414.268000	323073.070000
8163429.398000	426.793000	5.000000
414.271000	323073.876000	8163429.513000
426.833000	5.000000	414.279000
323073.391000	8163429.606000	426.903000
5.000000	414.281000	323073.338000
8163429.696000	426.907000	5.000000
414.285000	323073.347000	8163429.741000
426.913000	5.000000	414.287000
323073.639000	8163429.431000	426.921000
5.000000	414.275000	323073.876000
8163429.370000	427.060000	5.000000
414.273000	323074.186000	8163429.668000
425.945000	5.000000	414.286000
323074.364000	8163429.676000	426.209000
5.000000	414.287000	323074.355000
8163429.933000	426.211000	5.000000
414.296000	323074.095000	8163429.584000
426.230000	5.000000	414.283000
323074.498000	8163429.717000	426.232000
5.000000	414.289000	323074.333000
8163430.034000	426.252000	5.000000
414.300000	323074.495000	8163429.503000
426.254000	5.000000	414.281000
323074.412000	8163429.976000	426.304000
5.000000	414.298000	323074.175000
8163429.609000	426.314000	5.000000
414.284000	323074.219000	8163429.809000
426.446000	5.000000	414.291000
323074.733000	8163429.986000	426.457000
5.000000	414.299000	323074.127000
8163429.857000	426.493000	5.000000
414.293000	323074.083000	8163429.857000
426.501000	5.000000	414.293000
323074.107000	8163429.590000	426.512000
5.000000	414.283000	323074.097000
8163429.956000	426.604000	5.000000
414.297000	323074.270000	8163429.428000
426.625000	5.000000	414.277000
323074.233000	8163429.165000	426.670000
5.000000	414.267000	323074.241000
8163429.301000	426.670000	5.000000
414.272000	323074.163000	8163429.549000
426.681000	5.000000	414.281000
323074.007000	8163429.338000	426.698000
5.000000	414.273000	323074.084000
8163429.228000	426.710000	5.000000
414.269000	323074.902000	8163429.868000
427.041000	5.000000	414.295000
323074.776000	8163429.952000	427.171000
5.000000	414.297000	323074.881000
8163429.507000	427.294000	5.000000
414.282000	323074.935000	8163429.403000
427.315000	5.000000	414.279000
323074.773000	8163430.007000	427.422000
5.000000	414.299000	323074.536000
8163429.274000	427.471000	5.000000
414.272000	323074.368000	8163429.331000
427.477000	5.000000	414.274000
323074.538000	8163429.242000	427.538000
5.000000	414.271000	323074.800000
8163429.366000	427.596000	5.000000
414.277000	323074.731000	8163429.148000
427.699000	5.000000	414.269000
323074.644000	8163429.428000	427.711000
5.000000	414.278000	323074.898000
8163429.516000	427.711000	5.000000
414.282000	323074.975000	8163429.232000
427.718000	5.000000	414.273000
323074.931000	8163429.884000	427.759000
5.000000	414.295000	323074.918000
8163429.322000	427.824000	5.000000
414.276000	323074.360000	8163429.713000
427.932000	5.000000	414.288000
323074.437000	8163429.714000	427.942000
5.000000	414.288000	323074.431000
8163429.973000	427.972000	5.000000
414.298000	323074.554000	8163429.936000
427.984000	5.000000	414.297000
323074.683000	8163429.800000	427.992000
5.000000	414.292000	323074.288000
8163429.844000	428.050000	5.000000
414.293000	323075.362000	8163430.017000
425.706000	5.000000	414.312000
323075.581000	8163429.211000	425.967000
5.000000	414.288000	323075.321000
8163429.122000	426.041000	5.000000
414.278000	323075.565000	8163429.240000
426.069000	5.000000	414.288000
323075.692000	8163429.112000	426.182000
5.000000	414.287000	323075.760000
8163429.667000	426.184000	5.000000
414.311000	323075.930000	8163429.117000
426.186000	5.000000	414.293000
323075.338000	8163429.658000	426.247000
5.000000	414.298000	323075.388000
8163429.743000	426.329000	5.000000
414.302000	323075.489000	8163429.596000
426.349000	5.000000	414.300000
323075.680000	8163429.467000	426.350000
5.000000	414.300000	323075.470000
8163429.469000	426.354000	5.000000
414.295000	323075.555000	8163429.195000
426.357000	5.000000	414.286000
